menu_start_game_0|Добро пожаловать в мод Between Empires.
mno_continue|Продолжить...
mno_go_back|Назад
menu_start_phase_2|Выберите город, с которого вы хотите начать свое путешествие.
mno_town_factionleader|Столица вашей страны ({s1})
mno_town_1|Париж.
mno_town_2|Берлин.
mno_town_3|Вена.
mno_town_4|Лондон.
mno_town_5|Санкт-Петербург.
menu_start_game_3|Choose your scenario:
menu_tutorial|Вы подходите к полю, где местные жители тренируются с оружием. Вы можете попрактиковаться здесь, чтобы улучшить свои боевые навыки.
mno_go_back_dot|Назад.
menu_reports|Известность персонажа: {reg5}{s31}^Рейтинг чести: {reg6}^Мораль отряда: {reg8}^Предельный размер отряда: {reg7}^^{s50}
mno_show_pps_menu|Просмотреть меню внутренней политики фракции.
mno_show_pas_menu|Просмотр меню военного управления фракцией.
mno_show_weather_report|Просмотр отчета о погоде.
mno_reports_to_faction_technologies|Просмотр военных технологий вашей фракции.
mno_view_character_report|Просмотреть данные о персонаже.
mno_view_party_size_report|Просмотреть данные о численности отряда.
mno_view_npc_mission_report|Просмотреть задание спутника.
mno_view_weekly_budget_report|Просмотр еженедельного бюджетного отчета.
mno_view_morale_report|Просмотреть данные о моральном состоянии отряда.
mno_action_view_troop_trees|Просмотр дерева армий фракций.
mno_action_view_world_map|Мировая карта
mno_lord_relations|Вывести список отношений со знакомыми лордами.
mno_courtship_relations|Просмотреть успехи в ухаживаниях.
mno_view_faction_relations_report|Просмотреть данные об отношениях с фракциями.
mno_resume_travelling|Продолжить путешествие.
menu_custom_battle_scene|(БЕЗ ПЕРЕВОДА)
menu_custom_battle_end|Бой окончен. {s1} Ваш отряд убил {reg5} враг. и потерял {reg6} войск. Вы лично убили в бою {reg7} чел.
menu_start_game_1|Выберите пол вашего героя.
mno_start_male|Мужской
mno_start_female|Женский
menu_start_character_1|Ты родился много лет назад. Твой отец был...
mno_start_noble|Аристократом.
mno_start_merchant|Обедневшим капиталистом.
mno_start_guard|Армейским офицером.
mno_start_forester|Высокопоставленным членом организованного преступного синдиката.
mno_start_professor|Университетским профессором.
mno_start_worker|Рабочим на заводе.
mno_start_nomad|Степным кочевником.
mno_start_thief|Вором.
menu_start_character_2|{s10}^^ Вы начали познавать мир, как только научились ходить и говорить. Свои ранние годы вы провели в качестве...
mno_page|Школьника.
mno_apprentice|Рабочего на заводе.
mno_stockboy|Уличным мальчишкой.
mno_urchin|{reg3?Девочкой:Мальчиком} из новостей.
mno_nomad|Степным ребенком.
menu_start_character_3|{s11}^^ В юности ваша жизнь переменилась, как это обычно и бывает. Вы стали...
mno_student1|Студентом университета (медицина).
mno_student2|Студентом университета (инженерное дело).
mno_student3|Студентом университета (филология).
mno_troubadour|Путешествующим музыкантом.
mno_craftsman|Предпринимателем.
mno_poacher|Преступником.
mno_peddler|Северо-американским поселенецем.
mno_squire|Ветераном Крымской войны.
menu_start_character_4|{s12}^^Но вскоре все изменилось, и вы решили отправиться в путь самостоятельно, как искатель приключений. То, что заставило вас принять это решение, было...
mno_revenge|Личная месть.
mno_death|Потеря любимого человека.
mno_wanderlust|Страсть к путешествиям.
mno_disown|Были вынужденным покинуть свой дом.
mno_greed|Жажда денег и власти.
menu_choose_skill|{s13}
mno_begin_adventuring|Стать искателем приключений и отправиться на поиски судьбы.
menu_past_life_explanation|{s3}
mno_view_next|{s5}
menu_morale_report|{s1}
menu_courtship_relations|{s1}
menu_lord_relations|{s1}
menu_companion_report|{s7}{s1}
menu_character_report|{s9}
menu_party_size_report|{s1}
menu_faction_relations_report|{s1}
menu_camp|Вы разбиваете лагерь. Что вы хотите сделать?
mno_camp_action|Предпринять действие.
mno_camp_wait_here|Подождать здесь некоторое время.
mno_camp_cheat|МЕНЮ ЧИТ-КОДОВ!
menu_camp_cheat|Выберите чит:
mno_start_civil_war_in_belgium|Начало гражданской войны в Бельгии.
mno_jump_to_socialism_rebellion_won|Перейти к меню либерального восстания.
mno_camp_cheat_400_pes_pps_iterations|Имитировать 400 итераций PES/PPS.
mno_camp_cheat_20_pes_pps_iterations|Имитировать 20 итераций PES/PPS.
mno_camp_cheat_dds|Открыть отладочные дисплеи.
mno_display_pas_debug_messages|Переключать отображение отладочных сообщений PAS.
mno_camp_cheat_all_factions_research_all_tech|Пусть все фракции немедленно исследуют все технологии.
mno_camp_cheat_find_item|Найти предмет...
menu_camp_action|Выберите действие:
mno_camp_action_pas_enlistment_retire|Уйти со службы.
mno_camp_recruit_prisoners|Завербовать некоторых из ваших пленников в свой отряд.
mno_action_read_book|Выбрать книгу для чтения.
mno_action_rename_kingdom2|Переименовать фракцию.
mno_action_rename_kingdom|Изменить настройки фракции.
mno_action_change_flag|Изменить флаг вашей нации.
mno_action_promote_kingdom_custom_troop|Настройте армию своей фракции.
mno_change_game_speed|Измените скорость игры. (текущая скорость - {reg0} дней в году).
mno_enable_ironsight|Переключить режим железного прицела.
mno_action_retire|Прекратить жизнь искателя приключений.
mno_camp_action_4|Вернуться к меню лагеря.
menu_camp_recruit_prisoners|Вы предлагаете своим пленникам свободу, если они согласятся присоединиться к вам как воины. {s18}
mno_camp_recruit_prisoners_accept|Взять их.
mno_camp_recruit_prisoners_reject|Отказать им.
menu_camp_no_prisoners|У вас нет пленников для их вербовки.
menu_camp_action_read_book|Выберите книгу для чтения:
mno_action_read_book_1|{s1}.
mno_action_read_book_2|{s1}.
mno_action_read_book_3|{s1}.
mno_action_read_book_4|{s1}.
mno_action_read_book_5|{s1}.
mno_action_read_book_6|{s1}.
mno_action_read_book_7|{s1}.
menu_camp_action_read_book_start|{s1}
menu_retirement_verify|Сегодня {reg0}-й день ваших приключений. Ваше состояние составляет {reg1} динар. Вы уверены, что хотите уйти на покой?
mno_retire_yes|Да.
mno_retire_no|Нет.
menu_end_game|Решение принято: пора прекратить скитания. Уже нет ни сил, ни желания искать новые приключения. Вы продаете оружие и доспехи, распускаете отряд и находите тихое пристанище подальше от войн и неурядиц...
mno_end_game_bye|Прощайте.
menu_cattle_herd|Вы натыкаетесь на стадо скота.
mno_cattle_drive_away|Погнать стадо вперед.
mno_cattle_stop|Остановить стадо.
mno_cattle_kill|Забить несколько животных.
mno_leave|Уйти.
menu_cattle_herd_kill|Сколько животных вы хотите забить?
mno_cattle_kill_1|Одно.
mno_cattle_kill_2|Два.
mno_cattle_kill_3|Три.
mno_cattle_kill_4|Четыре.
mno_cattle_kill_5|Пять.
menu_arena_duel_fight|Вы и ваш противник готовитесь к дуэли.
menu_simple_encounter|{s2} Вы имеете {reg10} готовых к бою воинов против {reg11} вражеских.
mno_encounter_attack_deployment|Изменить план развертывания войск.
mno_encounter_attack|Начать битву.
mno_encounter_order_attack|Приказать своим воинам атаковать без вас.
mno_encounter_leave|Уйти.
mno_encounter_retreat|Отступить, оставив несколько солдат прикрывать отход.
mno_encounter_surrender|Сдаться.
menu_encounter_retreat_confirm|Как человек с наивысшим навыком тактики ({reg2}) в отряде, {reg3?вы разрабатываете:{s3} разрабатывает} план, который позволит вам и вашим людям уйти невредимыми, но придется оставить {reg4} воинов, которые задержат врага.
mno_leave_behind|Продолжить. Нам придется пожертвовать этими людьми, но тогда мы спасем остальных.
mno_dont_leave_behind|Нет. Мы своих на смерть не оставляем.
menu_encounter_retreat|Вы отдаете своим воинам приказ. {reg4} из них придется сдерживать врага, пока вы отступаете, уводя остальную часть отряда.
menu_order_attack_begin|Ваши войска готовятся атаковать противника.
mno_order_attack_begin|Отдать приказ к началу атаки.
mno_call_back|Отозвать их обратно.
menu_order_attack_2|{s4}^^Ваши потери: {s8}^^Потери противника: {s9}
mno_order_attack_continue|Приказать своим воинам продолжить атаку.
mno_order_retreat|Отозвать своих бойцов.
menu_battle_debrief|{s11}^^Ваши потери:{s8}{s10}^^Потери противника:{s9}
menu_total_victory|Вы не должны были увидеть этот текст... {s9}
menu_enemy_slipped_away|{s17}
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Вы наталкиваетесь на сражение, которое ведут между собой {s2} и {s1}. Кто из них заслуживает вашей поддержки?
mno_pre_join_help_attackers|{s2}.
mno_pre_join_help_defenders|{s1}.
mno_pre_join_leave|Не вмешиваться.
menu_join_battle|Вы и {s2} объединились на время сражения, ваш противник - {s1}. Вы имеете {reg10} готовых к бою воинов против {reg11} вражеских.
mno_join_attack|Атаковать противника.
mno_join_order_attack|Приказать воинам атаковать вместе с союзниками, а самому остаться в стороне.
mno_join_leave|Уйти.
menu_join_order_attack|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери противника: {s10}
menu_zendar|Вы входите в город Зендар.
mno_zendar_enter|
mno_zendar_enter_door|Дверь в центр города.
mno_zendar_tavern|
mno_zendar_tavern_door|Дверь в таверну.
mno_zendar_merchant|
mno_zendar_merchant_door|Дверь в магазин.
mno_zendar_arena|
mno_zendar_arena_door|Дверь на арену.
mno_town_1_leave|
menu_salt_mine|Вы входите на соляные копи.
mno_enter|Войти.
menu_four_ways_inn|Вы прибываете в таверну Четырех Дорог.
menu_test_scene|Вы входите на тестовую сцену.
menu_dhorak_keep|Вы въезжаете в крепость Дорак
menu_join_siege_outside|{s2} берет в осаду {s1}.
mno_approach_besiegers|Приблизиться к осадному лагерю.
mno_pass_through_siege|Прорваться через осадные линии и проникнуть в {s1}.
menu_cut_siege_without_fight|Осаждающие позволяют вам беспрепятственно приблизиться к воротам.
menu_besiegers_camp_with_allies|{s1} по-прежнему в осаде. По знаменам, развивающимся над лагерем осаждающих, где приветствуют вас и ваших людей, вы понимаете, что его поставил {s2}.
mno_talk_to_siege_commander|Просить встречи с командующим.
mno_join_siege_with_allies|Присоединиться к следующему штурму.
mno_join_siege_stay_back|Order your soldiers to join the next assault without you.
menu_castle_outside|Перед вами {s2}.{s11} {s3} {s4}^{s15}
mno_approach_gates|Приблизиться к воротам и поприветствовать стражу.
mno_town_sneak|Переодеться и попытаться проникнуть в {s7}
mno_castle_start_siege|Осадить {reg6?город:замок}.
mno_castle_leave|Уйти.
menu_castle_guard|Вы подходите к воротам. Люди на стенах внимательно наблюдают за вами.
mno_request_shelter|Запросите вход в штаб-квартиру.
mno_request_meeting_commander|Просить встречи с кем-то.
mno_guard_leave|Уйти.
menu_castle_entry_granted|После короткого ожидания охранники открывают для вас ворота и пропускают вашу группу внутрь.
menu_castle_entry_denied|Командир этого форта запретил вам входить в эти стены, и сержант охраны сообщает вам, что его люди откроют огонь, если вы попытаетесь подойти ближе.
menu_castle_meeting|С кем вы хотите встретиться?
mno_guard_meet_s5|{s5}.
mno_forget_it|Забудьте.
menu_castle_meeting_selected|Вашу просьбу о встрече передают по инстанциям, и наконец во внутренний двор выходит {s6}, чтобы поговорить с вами.
menu_castle_besiege|{s1} находится под вашей осадой. {s2} {s3}
mno_siege_request_meeting|Вызвать на встречу командующего обороной замка.
mno_wait_24_hours|Подождать до завтра.
mno_castle_lead_attack|Повести своих воинов на штурм.
mno_attack_stay_back|Приказать своим воинам атаковать без вас...
mno_build_ladders|Приготовить лестницы для штурма стен.
mno_build_siege_tower|Построить осадную башню.
mno_lift_siege|Снять осаду.
menu_siege_attack_meets_sally|Защитники делают вылазку и начинают контратаку.
menu_castle_besiege_inner_battle|{s1}
menu_construct_ladders|Как человек с наивысшим навыком инженерии ({reg2}) в отряде, {reg3?вы подсчитываете:{s3} подсчитывает}, что на изготовление штурмовых лестниц потребуется около {reg4} час.
mno_build_ladders_cont|Сделать это.
menu_construct_siege_tower|Как человек с наивысшим навыком инженерии ({reg2}) в отряде, {reg3?вы подсчитываете:{s3} подсчитывает}, что на строительство осадной башни потребуется около {reg4} час.
mno_build_siege_tower_cont|Начать строительство.
menu_castle_attack_walls_simulate|{s4}^^Ваши потери: {s8}^^Потери противника: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери противника: {s10}
menu_castle_taken_by_friends|Здесь не на что смотреть.
menu_castle_taken|{reg2?Город :}{s3} пал под натиском ваших воинов и теперь вы полностью контролируете его.{reg1? Вы можете разместить здесь воинов для обороны от врагов, которые будут пытаться отвоевать. Также, вы должны выбрать сейчас, оставить {reg2?город:замок} себе или пожаловать его верному вассалу...:}
menu_castle_taken_2|{s3} пал под натиском ваших воинов и теперь вы полностью контролируете его. Пришло время, чтобы {s9} узнал о вашей победе. {s5}
mno_castle_taken_claim|Просить, чтобы {s3} дали вам в качестве вознаграждения.
mno_castle_taken_claim_2|Просить, чтобы {s3} дали в награду {вашей жене/вашему мужу}.
mno_castle_taken_no_claim|Не просить награды.
menu_requested_castle_granted_to_player|Вы получили сообщение от вашего сеньора {s3}.^^{reg4?Она приняла:Он принял} решение даровать вам {s2}{reg3? и прилегающую деревню {s4}:}, вместе с сопутствующим доходом и титулами, чтобы вы владели этим уделом от {reg4?ее:его} имени до тех пор, пока верны вассальной клятве.
menu_requested_castle_granted_to_player_husband|Вы получили сообщение от вашего сеньора, {s3}.^^{reg4?Она решила:Он решил} даровать вашему мужу {s7} {s2}{reg3? и прилегающую деревеньку {s4}:}.
menu_requested_castle_granted_to_another|Ваш сеньор, {s3}, прислал вам сообщение.^^'Меня в высшей степени порадовали известия о Вашей доблести, благодаря Вам был захвачен {s2}. Ваша победа наполнила счастьем наши сердца. Кроме того, вы просили меня даровать вам замок, но это благодеяние, боюсь, я не могу вам оказать, поскольку вы и так владеете множеством земель в моем государстве. Вместо этого я посылаю вам {reg6} динар для покрытия издержек вашей военной компании. А {s2} от моего имени получит {s5}.'
mno_accept_decision|Принять это решение.
mno_leave_faction|С вами плохо обошлись! Отречься от вашей клятвы верности сеньору!
menu_requested_castle_granted_to_another_female|Ваш сеньор, {s3}, прислал вам сообщение.^^'Меня в высшей степени порадовали известия о вашей доблести, благодаря Вам был захвачен {s2}. Ваша победа наполнила счастьем наши сердца. Кроме того, вы просили меня даровать замок вашему супругу. Боюсь, что мне придется отказать вам в этой просьбе, поскольку ему и так принадлежит множество земель в моей державе. Вместо этого я посылаю вам {reg6} динар для покрытия издержек вашей военной компании. А {s2} от моего имени получит {s5}.'
menu_leave_faction|Отречение от вассальной клятвы - тяжкий проступок. Ваш повелитель может вынести вам суровый приговор и конфисковать все ваши земли и владения. Однако, если вы вернете их по доброй воле, возможно, он не станет преследовать вас за предательство.
mno_leave_faction_give_back|Отречься от клятвы и отказаться от своих владений.
mno_leave_faction_hold|Отречься от клятвы и править землями, включая {s2}, от своего имени.
mno_leave_faction_cancel|Сохранить верность и согласиться с решением.
menu_give_center_to_player|Ваш повелитель предлагает увеличить ваши владения! {s1} шлет письмо, что хочет даровать вам {s2} в награду за верную службу, увеличив тем самым ваши владения. Каков будет ваш ответ?
mno_give_center_to_player_accept|Принять предложение.
mno_give_center_to_player_reject|Отказаться. {s2} вам не требуется.
menu_give_center_to_player_2|На короткой церемонии было официально объявлено, что {s2}{reg3? вместе с деревней {s4}:} теперь является вашей собственностью. {reg3? Это составит:Они составят} отменную часть ваших владений. Теперь вы можете претендовать на доходы с земли и налоги с этих владений, набирать рекрутов и управлять этими землями так, как вам кажется правильным. Однако ожидается, что вы будете защищать свои владения, не допустите ущерба своим подданным, а также будете следить за соблюдением законности и порядка.
menu_oath_fulfilled|По контракту с {s1} вы должны служить ему определенный период времени. Срок действия этого контракта истек. Что вы намерены делать?
mno_renew_oath|Продлить ваш контракт с {s1} еще на один месяц.
mno_dont_renew_oath|Освободиться от этих обязательств.
menu_siege_started_defender|{s2}. {s1} начинает штурм стен. Вы имеете {reg10} готовых к бою воинов против {reg11} вражеских. Вы решаете...
mno_siege_defender_join_battle|Вступить в битву.
mno_siege_defender_troops_join_battle|Приказать своим людям вступить в сражение без вас.
menu_siege_join_defense|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери противника: {s10}
menu_enter_your_own_castle|{s10}
menu_village|{s10} {s12}^{s11}^{s6}{s7}
mno_village_talk_to_elder|Поговорить с главным в деревне.
mno_village_manage|Управлять этой деревней.
mno_recruit_volunteers|Нанять {s20}.
mno_village_center|Направиться к центру деревни.
mno_village_center_door|Дверь в центр деревни.
mno_village_buy_food|Купить у крестьян припасы.
mno_village_attack_bandits|Атаковать разбойников.
mno_village_wait|Подождать здесь некоторое время.
mno_collect_taxes_qst|{reg5?Продолжить собирать налоги:Собрать налоги}, причитающиеся господину с именем {s1}.
mno_train_peasants_against_bandits_qst|Обучить крестьян.
mno_village_hostile_action|Предпринять враждебное действие.
mno_village_leave|Уйти...
menu_village_hostile_action|Что у вас на уме?
mno_village_take_food|Заставить крестьян отдать вам припасы.
mno_village_steal_cattle|Похитить скот.
mno_village_loot|Разграбить деревню, а потом сжечь ее.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|У меня не хватит денег...
mno_recruit_them|Нанять их ({reg6} динар).
menu_village_hunt_down_fugitive_defeated|Сильный удар одного из беглецов сбивает вас с ног, перед глазами все кружится и меркнет. Когда вы приходите в себя, вы понимаете, что вас здорово избили, но, вроде, ни одна из ваших ран не смертельна.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|Вы и ваши воины прогнали разбойников из деревни. Об этой замечательной победе непременно сложат песни и легенды. Жители теперь в безопасности. У них не осталось почти ничего ценного, но они рады предложить вам все, что смогут собрать.
mno_village_bandits_defeated_accept|Принять подношение как должное.
mno_village_bandits_defeated_cont|Отказаться, заметив, что им все это нужно куда больше, чем вам.
menu_center_manage|{s19}^{reg6?^^Сейчас строится {s7}. Строительство закончится через {reg8} {reg9?дней:день}.:}
mno_center_build_manor|Построить поместье.
mno_center_build_fish_pond|Построить мельницу.
mno_center_build_watch_tower|Построить сторожевую башню.
mno_center_build_school|Построить школу.
mno_center_build_messenger_post|Построить пост посыльного.
mno_center_build_prisoner_tower|Построить тюрьму.
menu_center_improve|{s19} Как человек с наивысшим навыком инженерии ({reg2}) в отряде, {reg3?вы подсчитываете:{s3} подсчитывает}, что {s4} обойдется вам в {reg5} динар, а строительство займет {reg6} дней.
mno_improve_cont|Продолжить.
mno_improve_not_enough_gold|У меня не хватит на это денег.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Разбойники падают перед вами один за другим, как колосья под серпом. Вскоре вы остаетесь в одиночестве, а большинство нападавших либо без сознания, либо при смерти, либо уже мертвы. Обыскивая тела, вы обнаруживаете кошель, который когда-то, должно быть, принадлежал одной из жертв этих мерзавцев. А может быть, в этом кошеле им передали плату за вашу жизнь?
menu_village_steal_cattle_confirm|Как человек с наивысшим навыком сбора трофеев ({reg2}) в отряде, {reg3?вы считаете:{s1} считает}, что можно похитить из деревни не более {reg4} голов скота.
mno_village_steal_cattle_confirm|Продолжить.
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|Будет непросто заставить крестьян угрозами и посулами отдать их драгоценные припасы. Вы считаете, что вам потребуется на это как минимум час.
mno_village_take_food_confirm|Продолжить.
menu_village_take_food|Крестьяне нехотя выносят то, что у них есть для вас.
mno_take_supplies|Взять припасы.
mno_let_them_keep_it|Позволить им сохранить припасы.
menu_village_start_attack|Кое-кто из разгневанных жителей деревни хватается за вилы и готовится дать вам отпор. Похоже, если вы продолжите в том же духе, вас ждет бой.
mno_village_raid_attack|Напасть на них.
mno_village_raid_leave|Оставить эту деревню в покое.
menu_village_loot_no_resist|Жителей деревни мало, они напуганы и разбегаются, едва завидев вас. Деревня теперь в вашей власти.
menu_village_loot_complete|По вашему приказу воины опустошают деревню, захватывая все мало-мальски ценное, а потом поджигают дома. Из найденных денег и ценностей вы берете себе долю в размере {reg1} динар.
menu_village_loot_defeat|Сражаясь смело и решительно, деревенские жители смогли организовать серьезное сопротивление и отбросить ваши силы.
menu_village_loot_continue|Вы хотите продолжить разграбление деревни?
mno_disembark_yes|Да.
mno_disembark_no|Нет.
menu_close|Ничего.
menu_town|{s10} {s14}^{s11}^{s15}{s12}{s13}
mno_castle_castle|Пройти в штаб-квартиру.{s1}.
mno_castle_castle_door|Дверь в ратушу.
mno_join_tournament|Принять участие в турнире.
mno_town_castle|Пройти в штаб квартиру.{s1}.
mno_town_castle_door|Дверь в ратушу.
mno_town_major_talk|Поговорите с мэром города.
mno_town_center|Прогуляйться по улицам.
mno_town_center_door|Дверь в центр города
mno_town_tavern|Посетить таверну.
mno_town_tavern_door|Дверь в таверну.
mno_town_merchant|Поговорить с торговцем.
mno_town_merchant_door|Дверь в магазин.
mno_town_arena|Войти на арену.
mno_town_arena_door|Дверь на арену.
mno_town_dungeon|Никогда: не входить в тюрьму.
mno_town_dungeon_door|Дверь в темницу.
mno_castle_inspect|Прогуляться по внутреннему двору.
mno_castle_inspect_door|Во внутренний двор замка.
mno_town_enterprise|Посетить ваше {s3}.
mno_town_enterprise_door|Дверь на ваше предприятие.
mno_visit_lady|Попытаться посетить даму.
mno_visit_lady_door|Дверь в сад.
mno_trade_with_merchants|Отправиться на рыночную площадь.
mno_walled_center_manage|Управлять этим {reg0?городом:замком}.
mno_walled_center_move_court|Переместить ваш двор сюда.
mno_castle_station_troops|Управлять гарнизоном{s10}.
mno_towncastle_to_enlistment_office|Пройти в местный военкомат.
mno_open_pes_region_menu|Отправиться в промышленную зону.
mno_castle_wait|Подождать здесь некоторое время{s1}.
mno_castle_to_cannoneers_store|Идти в оружейную.
mno_castle_to_cannoneers_store_door|Дверь в оружейную.
mno_town_leave|Уйти...
mno_town_leave_door|Покинуть местность.
menu_lady_visit|Кого вы бы хотели посетить?
mno_visit_lady_1|Посетить {s12}.
mno_visit_lady_2|Посетить {s12}.
mno_visit_lady_3|Посетить {s12}.
mno_visit_lady_3_door|Дверь в сад.
mno_visit_lady_4|Посетить {s12}.
mno_visit_lady_5|Посетить {s12}.
mno_visit_lady_6|Посетить {s12}.
mno_visit_lady_7|Посетить {s12}.
mno_visit_lady_8|Посетить {s12}.
menu_town_tournament_lost|Вы исключенны из состязаний.{s8}
